recommendationClass,recommendationKey,recommendationMean,numberOfAnalystOpinions,shortName,symbol,Ticker,sector,state,fullExchangeName,In_SP500,In_NASDAQ,currentPrice,allTimeHigh,allTimeLow,52WeekChange,fiftyDayAverageChangePercent,twoHundredDayAverageChangePercent,beta,averageVolume,marketCap,enterpriseValue,priceToBook,enterpriseToRevenue,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,revenueGrowth,totalRevenue,revenuePerShare,grossProfits,ebitda,netIncomeToCommon,trailingEps,totalCash,totalCashPerShare,totalDebt,quickRatio,currentRatio,bookValue,operatingCashflow,freeCashflow,trailingAnnualDividendYield,payoutRatio,sharesOutstanding,floatShares,sharesShort,sharesPercentSharesOut,shortRatio,shortPercentOfFloat,heldPercentInsiders,heldPercentInstitutions,fullTimeEmployees,is_Insolvent,_debtToEquity,has_benefits,_PER
1,Buy,1.6875,14.0,Pacific Gas & Electric Co.,PCG,PCG,Utilities,CA,NYSE,True,False,16.42,71.57,3.55,-0.19312042,0.068509564,0.036799427,0.58,25292234.0,36088487936.0,97100488704.0,1.2189147,3.971,0.096140005,0.37995,0.38535,0.21872,0.02404,0.081149995,-0.015,24452999168.0,11.263,9290999808.0,9422999552.0,2351000064.0,1.08,494000000.0,0.225,59675000832.0,0.4,0.937,13.471,8967999488.0,-4533499904.0,0.0021212122,0.0787,2197837402.0,2191793349.0,33486676.0,0.0152,1.32,0.0172,0.00184,0.97069,28410.0,0,4429886484.448073,0,15.203703703703704
2,Hold,2.25,7.0,"Alarm.com Holdings, Inc.",ALRM,ALRM,Technology,VA,NasdaqGS,False,False,49.72,108.67,10.26,-0.07325256,-0.09070125,-0.122921884,1.037,392318.0,2481278208.0,2572160256.0,3.1075,2.636,0.13271,0.65769,0.14682999,0.1263,0.03986,0.16740999,0.088,975867008.0,19.691,641819008.0,143282000.0,129512000.0,2.38,1026862016.0,20.576,1063155968.0,1.735,1.952,16.0,180370000.0,129947752.0,0.0,0.0,49905032.0,47453198.0,2383535.0,0.0478,5.05,0.0747,0.053540003,0.9838,2048.0,0,66447248.0,0,20.89075630252101
2,Hold,2.25,20.0,"Warner Bros. Discovery, Inc. - ",WBD,WBD,Communication Services,NY,NasdaqGS,True,True,18.19,78.14,5.120082,1.4092715,0.17285226,0.56346697,1.737,60307309.0,45034295296.0,76046295040.0,1.2488844,1.978,0.01998,0.44296002,0.20738001,-0.00601,0.00937,0.01759,0.01,38441000960.0,15.62,17027999744.0,7971999744.0,772000000.0,0.31,4917000192.0,1.986,34631999488.0,0.623,1.044,14.565,5097999872.0,18288625664.0,0.0,0.0,2475772282.0,2341412120.0,100423182.0,0.040599998,1.17,0.0456,0.05962,0.74285007,35000.0,0,2377754856.711294,0,58.67741935483871
0,Strong Buy,1.33333,2.0,"CBIZ, Inc.",CBZ,CBZ,Industrials,OH,NYSE,False,False,51.27,90.13,0.8125,-0.23202515,-0.11839655,-0.2794345,0.897,666970.0,2767310848.0,4645899776.0,1.4390771,1.919,0.04506,0.14547,0.15118,0.096999995,0.05356,0.078379996,0.627,2420673024.0,40.903,352124000.0,365950016.0,109076000.0,1.44,39817000.0,0.751,1965677056.0,1.189,1.604,35.627,124133000.0,21283624.0,0.0,0.0,53975243.0,45615709.0,3721046.0,0.0689,4.71,0.0721,0.10105,0.9572,10000.0,0,55173802.34092121,0,35.60416666666667
2,Hold,2.13158,32.0,Arm Holdings plc,ARM,ARM,Technology,UNK,NasdaqGS,False,True,165.61,188.75,46.5,0.08703637,0.12671818,0.19929446,4.121,5112250.0,175424716800.0,172870991872.0,25.027958,41.949,0.16961999,0.97137,0.22854,0.108260006,0.055209998,0.11034001,0.121,4120999936.0,3.912,4003000064.0,941800000.0,699000000.0,0.66,2905999872.0,2.744,396000000.0,4.878,4.988,6.617,1019000000.0,249875008.0,0.0,0.0,1059263999.0,133794060.0,16281553.0,0.0154,3.52,0.1193,0.0015199999,0.95465,8330.0,0,59845851.594378114,0,250.92424242424244
0,Strong Buy,1.22222,9.0,"SPX Technologies, Inc.",SPXC,SPXC,Industrials,NC,NYSE,False,False,184.04,209.38,0.88139,0.14502585,-0.019228537,0.14771783,1.365,365623.0,9094838272.0,9490370560.0,5.6097784,4.624,0.10266,0.40991002,0.21784,0.17052999,0.06995,0.15022999,0.102,2052400000.0,44.175,841299968.0,447100000.0,211600000.0,4.49,134300000.0,2.872,1019299968.0,1.154,1.967,32.807,249500000.0,230624992.0,0.0,0.0,49417730.0,45764544.0,966834.0,0.0196,3.47,0.0269,0.03305,0.92367995,4300.0,0,31069587.83186515,0,40.98886414253897
2,Hold,2.09091,7.0,"Maravai LifeSciences Holdings, ",MRVI,MRVI,Healthcare,CA,NasdaqGS,False,False,3.3,63.55,1.665,-0.61176467,0.19947658,0.14112814,0.331,1462296.0,1207951488.0,780732672.0,1.7954297,3.552,-0.87574,0.30531,-0.27387,-0.75298,-0.05885,-0.5484,-0.317,219830000.0,1.54,67117000.0,-60204000.0,-192515008.0,-1.37,269907008.0,1.866,371079008.0,4.274,5.163,1.838,-21157000.0,732875.0,0.0,0.0,144677773.0,92644412.0,13095291.0,0.090500005,10.77,0.1075,0.101619996,0.90036005,560.0,0,201892822.63329706,1,0.0
1,Buy,1.45455,19.0,"TJX Companies, Inc. (The)",TJX,TJX,Consumer Cyclical,MA,NYSE,True,False,143.84,146.46,0.273438,0.24364519,0.032959327,0.12277758,0.921,4997601.0,160085098496.0,168567111680.0,18.054474,2.91,0.08587,0.30574,0.13215,0.11249,0.1276,0.59755003,0.069,57925001216.0,51.696,17710000128.0,7655000064.0,4974000128.0,4.39,4639000064.0,4.168,13121000448.0,0.473,1.174,7.967,5935000064.0,3101874944.0,0.011224132,0.3531,1112938750.0,1110679484.0,14482314.0,0.012999999,3.07,0.012999999,0.0010800001,0.93056,364000.0,0,1646918595.2052217,0,32.76537585421413
0,Strong Buy,1.4,10.0,FTAI Aviation Ltd.,FTAI,FTAI,Industrials,NY,NasdaqGS,False,False,166.67,184.444,3.151153,0.17076421,0.032197084,0.30824095,1.736,1170646.0,17095441408.0,20275210240.0,103.6505,9.461,0.21313,0.4291,0.42911,0.3179,0.1126,3.89503,0.524,2142930048.0,20.903,919523968.0,919548992.0,416472000.0,4.08,301911008.0,2.943,3481612032.0,1.755,5.013,1.608,-136604000.0,-163657376.0,0.007072553,0.2941,102570598.0,100976651.0,4059309.0,0.0396,3.64,0.0507,0.01469,0.97969,580.0,0,2165181611.9402986,0,40.850490196078425
3,Sell,2.88235,14.0,"Prudential Financial, Inc.",PRU,PRU,Financial Services,NJ,NYSE,True,False,100.67,130.55,10.63,-0.19829577,-0.040594887,-0.06122024,1.021,1620026.0,35430096896.0,50519838720.0,1.1585246,0.853,0.02755,0.25239,0.0405,0.05391,0.0017499999,0.05796,-0.078,59208998912.0,166.833,14944000000.0,2398000128.0,1612000000.0,4.54,37033000960.0,105.207,49583001600.0,0.772,0.882,86.895,2083000064.0,-10864374784.0,0.053079624,1.1674,351942941.0,350718720.0,5585095.0,0.0159,3.41,0.018099999,0.00179,0.61094004,37936.0,0,570608223.7182807,0,22.174008810572687
3,Sell,2.61538,9.0,WEX Inc.,WEX,WEX,Technology,ME,NYSE,False,False,150.51,244.04,8.21,-0.29314798,-0.0889689,-0.028337128,1.26,386878.0,5157121536.0,5683921408.0,5.27476,2.188,0.11797,0.72003996,0.34609002,0.23772,0.0294,0.22192,-0.021,2598200064.0,68.016,1870800000.0,899200000.0,306500000.0,7.9,4914800128.0,143.438,5441600000.0,0.949,1.042,28.534,424700000.0,1088600064.0,0.0,0.0,34264311.0,29644797.0,1668101.0,0.048699997,4.79,0.0761,0.01022,1.1328399,6500.0,0,190705824.63026565,0,19.051898734177215
1,Buy,1.46667,12.0,Bio-Techne Corp,TECH,TECH,Healthcare,MN,NasdaqGS,True,False,61.86,135.9625,0.078125,-0.12080729,0.1201976,0.07876504,1.479,2429045.0,9631196160.0,9904168960.0,4.995962,8.121,0.06018,0.66504997,0.27151,0.36296,0.06301,0.03681,0.036,1219634944.0,7.743,811116992.0,331142016.0,73363000.0,0.46,162186000.0,1.043,444057984.0,2.099,3.459,12.382,287556000.0,313920256.0,0.005194805,0.6957,155693441.0,153707880.0,5384729.0,0.0346,2.19,0.0395,0.00264,1.03649,3100.0,0,35863187.20723631,0,134.47826086956522
2,Hold,2.18182,10.0,Alliant Energy Corporation,LNT,LNT,Utilities,WI,NasdaqGS,True,False,68.07,69.16,3.375,0.109354615,0.03515604,0.08636496,0.54,1847601.0,17497636864.0,28469895168.0,2.4481208,6.87,0.20076999,0.47104,0.4375,0.23205,0.02734,0.119399995,0.075,4144000000.0,16.14,1952000000.0,1812999936.0,832000000.0,3.24,329000000.0,1.28,11306999808.0,0.328,0.572,27.805,1096999936.0,-1308000000.0,0.029215977,0.6096,257053590.0,256231725.0,13896112.0,0.0541,8.21,0.062,0.0023100001,0.84103996,2998.0,0,406653472.6847689,0,21.009259259259256
0,Strong Buy,1.27273,11.0,"SharkNinja, Inc.",SN,SN,Consumer Cyclical,MA,NYSE,False,False,93.92,128.51,25.84,-0.14509374,-0.14221421,-0.065155,1.511,1563776.0,13255665664.0,13978191872.0,6.0005107,2.377,0.08816,0.48389,0.14148,0.11672,0.10413,0.26908,0.157,5881267200.0,41.854,2845868032.0,832060992.0,518478016.0,3.66,188228992.0,1.334,918899008.0,1.151,1.943,15.652,402612992.0,154760256.0,0.0,0.0,141137833.0,77540038.0,6009601.0,0.042600002,4.57,0.109799996,0.45139,0.55897,3600.0,0,58708088.93432149,0,25.661202185792348
1,Buy,1.8,10.0,LivaNova PLC,LIVN,LIVN,Healthcare,UNK,NasdaqGS,False,False,53.73,131.54,32.48,0.018192172,-0.0076646213,0.16823016,0.952,631429.0,2933715456.0,2822856704.0,2.6123102,2.156,-0.16139,0.69449997,0.18827999,0.15348,0.05124,-0.17867,0.107,1309329024.0,24.073,909329024.0,246523008.0,-211316992.0,-3.88,593638016.0,10.872,482779008.0,0.984,1.289,20.568,216587008.0,852396352.0,0.0,0.0,54601073.0,54411607.0,2063239.0,0.0378,3.51,0.0438,0.00356,1.0408,2900.0,0,23472336.056009334,1,0.0
4,Strong Sell,3.25,8.0,Nabors Industries Ltd.,NBR,NBR,Energy,UNK,NYSE,False,False,39.88,2529.0,9.375,-0.46520048,0.032267444,0.026296943,1.472,496757.0,581277632.0,4019226624.0,1.8869175,1.326,-0.035439998,0.40563,0.296,0.08814,0.0326,-0.00811,0.133,3030597888.0,282.126,1229308032.0,897068992.0,-137023008.0,-14.55,387355008.0,26.575,2686618112.0,1.381,1.788,21.135,532079008.0,-123063872.0,0.0,0.0,14575667.0,11773495.0,2228833.0,0.1529,4.51,0.1866,0.04106,0.87653,12400.0,0,127117014.99881712,1,0.0
0,Strong Buy,1.3,10.0,Applied Digital Corporation,APLD,APLD,Technology,TX,NasdaqGS,False,False,34.24,40.2,0.85,2.9311137,0.6296847,1.9958417,6.592,32678762.0,9576444928.0,10266470400.0,8.829294,59.152,-1.41321,0.22612,0.033689998,-0.31989,-0.02322,-0.28756002,0.843,173560000.0,0.762,39246000.0,5848000.0,-204640992.0,-1.01,73911000.0,0.264,700209024.0,0.105,0.651,3.878,-121535000.0,-971156480.0,0.0,0.0,279685875.0,235151493.0,72059918.0,0.2676,2.63,0.292,0.16046,0.56464,205.0,0,180559315.1108819,1,0.0
2,Hold,2.25806,26.0,"Zoom Communications, Inc.",ZM,ZM,Technology,CA,NasdaqGS,False,False,80.01,588.84,55.06,0.108632445,-0.0041806656,0.019543467,0.777,3210123.0,23946143744.0,16221751296.0,2.6829188,3.413,0.24994,0.76379997,0.23286,0.26432,0.05641,0.13598,0.047,4753620992.0,15.576,3630818048.0,1106940032.0,1188109952.0,3.8,7778649088.0,25.99,54258000.0,4.259,4.448,29.822,1912984064.0,1912703488.0,0.0,0.0,266453609.0,264104906.0,4901189.0,0.0164,1.6,0.0184,0.00263,0.73593,7412.0,0,1819395.0774595935,0,21.05526315789474
4,Strong Sell,3.0,3.0,Hillenbrand Inc,HI,HI,Industrials,IN,NYSE,False,False,31.49,54.15,13.28,0.12867379,0.23313203,0.2584749,1.474,1271389.0,2219706880.0,3866079744.0,1.6839571,1.352,-0.0063,0.34068,0.14604999,0.08449,0.03439,-0.0078799995,-0.239,2859300096.0,40.486,974099968.0,417600000.0,-20500000.0,-0.29,162800000.0,2.31,1773699968.0,0.721,1.249,18.7,155000000.0,351924992.0,0.028680934,0.75,70489263.0,69853347.0,2432224.0,0.0345,4.32,0.0573,0.00982,0.93376,10450.0,0,94850265.66844921,1,0.0
0,Strong Buy,1.33333,9.0,"Solaris Energy Infrastructure, ",SEI,SEI,Energy,TX,NYSE,False,False,51.37,56.14,4.5,2.8887208,0.43394688,0.77665406,1.117,2857059.0,3471732480.0,3121091072.0,5.2253075,6.983,0.05047,0.46471,0.34348,0.2469,0.05657,0.089090005,1.021,446975008.0,13.531,207712992.0,153528992.0,21369000.0,0.59,99626000.0,2.234,548238976.0,2.356,3.114,9.831,73519000.0,-467926016.0,0.0088626295,0.8136,46403740.0,35874788.0,10562794.0,0.2368,3.26,0.2494,0.057239998,1.14611,364.0,0,55766348.89634829,0,87.0677966101695
0,Strong Buy,1.25,4.0,Ducommun Incorporated,DCO,DCO,Industrials,CA,NYSE,False,False,91.94,97.48,0.583333,0.44787407,-0.007881697,0.22703977,1.383,125804.0,1372088960.0,1588071936.0,1.9383131,1.997,0.05029,0.25863,0.12696,0.0879,0.036989998,0.05864,0.027,795078016.0,53.521,205630000.0,100947000.0,39986000.0,2.65,40320000.0,2.702,256303008.0,2.065,3.243,47.433,55547000.0,54592124.0,0.0,0.0,14923743.0,13718502.0,258046.0,0.0173,2.01,0.0212,0.08174,0.91214997,2180.0,0,5403474.543039656,0,34.69433962264151
1,Buy,1.44444,9.0,"AtriCure, Inc.",ATRC,ATRC,Healthcare,OH,NasdaqGM,False,False,37.16,89.18,1.0,0.30203223,0.034549993,0.07088875,1.595,501170.0,1846904576.0,1806359552.0,3.975182,3.613,-0.07272,0.74711996,-0.02813,-0.045479998,-0.03531,-0.07848,0.171,499945984.0,10.562,373521984.0,-14065000.0,-36358000.0,-0.77,117796000.0,2.37,77251000.0,2.67,3.94,9.348,36431000.0,1653750.0,0.0,0.0,49701415.0,47934033.0,2205743.0,0.0444,5.05,0.045900002,0.03225,1.00826,1300.0,0,8263906.718014548,1,0.0
1,Buy,1.71429,7.0,OrthoPediatrics Corp.,KIDS,KIDS,Healthcare,IN,NasdaqGM,False,False,17.24,73.91,14.0,-0.3547904,-0.105456516,-0.2154757,1.021,177776.0,432268896.0,467960896.0,1.2158827,2.12,-0.18919,0.71537,-0.060110003,-0.12583,-0.04383,-0.11491,0.157,220732992.0,9.49,157906000.0,-13268000.0,-41760000.0,-1.8,70149000.0,2.798,105841000.0,3.206,6.665,14.179,-28884000.0,-17784500.0,0.0,0.0,25073602.0,16872278.0,1100608.0,0.043899998,7.64,0.064899996,0.32709,0.69957,562.0,0,7464630.792016362,1,0.0
4,Strong Sell,3.66667,16.0,Expeditors International of Was,EXPD,EXPD,Industrials,WA,NYSE,True,False,119.92,137.8,0.151042,-0.0026613474,-0.0066071544,0.037353605,1.076,1213839.0,16275365888.0,15707681792.0,7.381509,1.393,0.07565,0.13541001,0.10429,0.09342,0.14571999,0.39038,0.087,11273140224.0,81.417,1526496000.0,1175623040.0,852820992.0,6.13,1156162048.0,8.519,586550016.0,1.494,1.725,16.246,861521984.0,646033728.0,0.01268499,0.2447,135718520.0,134555412.0,6107084.0,0.045,4.95,0.0596,0.0072500003,0.99100995,19666.0,0,36104272.80561369,0,19.562805872756933
2,Hold,1.84615,24.0,"Mondelez International, Inc.",MDLZ,MDLZ,Consumer Defensive,IL,NasdaqGS,True,True,62.46,78.59,20.81,-0.11316198,0.0036926984,-0.026155524,0.457,7390939.0,80819830784.0,100874829824.0,3.0849016,2.719,0.098129995,0.32548,0.15796,0.13001001,0.03931,0.13545999,0.077,37105000448.0,28.174,12076999680.0,5861000192.0,3640999936.0,2.73,1504000000.0,1.162,21504999424.0,0.309,0.641,20.247,4164000000.0,3486749952.0,0.030519482,0.6886,1293945412.0,1290270607.0,32844111.0,0.0254,4.39,0.028399998,0.00213,0.88424003,90000.0,0,1062132633.1802242,0,22.87912087912088
3,Sell,2.56,21.0,Realty Income Corporation,O,O,Real Estate,CA,NYSE,True,False,59.94,82.28682,7.388566,-0.060354292,0.0137020545,0.05328077,0.787,5179815.0,54803505152.0,83158990848.0,1.3996824,15.183,0.16721001,0.9265,0.89565,0.42988998,0.02164,0.02358,0.054,5477163008.0,6.187,5074596864.0,4905596928.0,908126976.0,1.03,809246976.0,0.885,28954505216.0,1.04,1.504,42.824,3661616128.0,2437710336.0,0.05375274,3.0942001,914306087.0,912230612.0,38425929.0,0.042,6.86,0.0563,0.001,0.79385,468.0,0,676127994.0220437,0,58.19417475728155
4,Strong Sell,3.0,7.0,Teleflex Incorporated,TFX,TFX,Healthcare,PA,NYSE,False,False,128.13,449.38,1.020833,-0.45804077,0.026094066,-0.054390788,1.046,579700.0,5662425600.0,7500557824.0,1.3345762,2.466,0.06311,0.5589,0.30083,0.24163,0.05412,0.04362,0.042,3041341952.0,66.433,1699810944.0,914939008.0,191944000.0,4.29,261819008.0,5.924,2099950976.0,1.083,2.407,96.008,514281984.0,360294880.0,0.010978366,0.317,44192817.0,44031513.0,1843182.0,0.0417,2.75,0.0671,0.00327,1.03194,14100.0,0,21872666.611115742,0,29.867132867132867
3,Sell,2.33333,25.0,KLA Corporation,KLAC,KLAC,Technology,CA,NasdaqGS,True,True,1106.66,1155.0,0.604167,0.64287937,0.12765841,0.3476389,1.497,1004154.0,145730011136.0,147630030848.0,31.135809,12.144,0.33411998,0.6091,0.4449,0.42578998,0.19896999,1.00775,0.236,12156162048.0,91.379,7404295168.0,5408314880.0,4061643008.0,30.32,4494623232.0,34.06,6088282112.0,1.68,2.619,35.543,4081903104.0,2753067008.0,0.0061430647,0.2223,131684530.0,131635425.0,3387793.0,0.0257,3.67,0.0287,0.00105,0.93833,15000.0,0,171293422.3897814,0,36.499340369393146
2,Hold,1.89474,17.0,Keurig Dr Pepper Inc.,KDP,KDP,Consumer Defensive,MA,NasdaqGS,True,True,28.03,126.65,11.83,-0.24099648,-0.028247735,-0.12740561,0.437,17718765.0,38076944384.0,56242941952.0,1.5239494,3.569,0.09747,0.54934,0.26341,0.21570998,0.040349998,0.06181,0.061,15758999552.0,11.614,8657000448.0,4151000064.0,1536000000.0,1.13,509000000.0,0.375,18674999296.0,0.31,0.638,18.393,2116999936.0,1351500032.0,0.033189036,0.8142,1358435279.0,1209985472.0,25178896.0,0.0185,1.1,0.0208,0.04966,0.95318,29400.0,0,1015331881.4766487,0,24.805309734513276
1,Buy,1.5,4.0,GATX Corporation,GATX,GATX,Industrials,IL,NYSE,False,False,172.02,178.26,5.125,0.31282914,0.020449352,0.08840731,1.19,179114.0,6130941440.0,14394341376.0,2.2964783,8.614,0.19126,0.74135,0.5763,0.32079,0.025799999,0.12751001,0.113,1671000064.0,46.611,1238800000.0,963000000.0,314200000.0,8.74,754600000.0,21.172,9018000384.0,2.815,2.82,74.906,651699968.0,-831974976.0,0.013644443,0.2723,35640864.0,35432721.0,1023918.0,0.0287,4.83,0.0497,0.01096,1.03349,2150.0,0,120390895.0417857,0,19.68192219679634
2,Hold,2.03333,25.0,"Roku, Inc.",ROKU,ROKU,Communication Services,CA,NasdaqGS,False,False,94.21,490.761,15.75,0.22350645,-0.01601778,0.14939757,2.127,3600498.0,13880019968.0,12193900544.0,5.358016,2.775,-0.013990001,0.44035998,0.03253,-0.01768,-0.01948,-0.02469,0.148,4394959872.0,30.127,1935357056.0,142952992.0,-61506000.0,-0.42,2253275904.0,15.294,567158016.0,2.602,2.85,17.583,396420992.0,628027136.0,0.0,0.0,130251569.0,129307677.0,7137893.0,0.0484,2.14,0.0647,0.00642,0.85297996,3340.0,0,32256043.67855315,1,0.0
4,Strong Sell,3.33333,8.0,DXC Technology Company,DXC,DXC,Technology,VA,NYSE,False,False,12.85,96.75,0.910825,-0.3795268,-0.07024191,-0.20209627,1.126,1822492.0,2300133120.0,5569133056.0,0.72854066,0.435,0.02962,0.24715,0.15367,0.03767,0.04078,0.119090006,-0.024,12794000384.0,70.669,3161999872.0,1966000000.0,379000000.0,2.05,1792000000.0,10.011,4799000064.0,1.078,1.218,17.638,1346000000.0,1107874944.0,0.0,0.0,178998669.0,177577420.0,9346496.0,0.052199997,4.87,0.0712,0.01293,0.93158996,120000.0,0,272083006.2365347,0,6.2682926829268295
1,Buy,1.75,7.0,Acadia Realty Trust,AKR,AKR,Real Estate,NY,NYSE,False,False,19.48,38.01,4.375,-0.19470859,-0.010876347,-0.043229047,1.488,1512353.0,2755787008.0,4821660672.0,1.1247113,12.305,0.05234,0.70072997,0.58579,0.15396,0.01129,-0.0076599997,0.049,391852000.0,3.268,274583008.0,229542000.0,19220000.0,0.17,55385000.0,0.423,1866704000.0,0.407,1.133,17.32,173128992.0,107652752.0,0.04033092,4.5882,131013079.0,130296437.0,17284102.0,0.1319,10.11,0.2402,0.0047999998,1.1055,129.0,0,107777367.20554273,0,114.58823529411764
1,Buy,1.75,8.0,"LiveRamp Holdings, Inc.",RAMP,RAMP,Technology,CA,NYSE,False,False,27.31,87.38,1.140625,0.10836041,0.0033137097,-0.07607417,0.901,620128.0,1791683840.0,1455678976.0,1.890227,1.904,0.01887,0.70896006,0.05511,0.03924,0.01337,0.013409999,0.107,764441024.0,11.612,541961024.0,42125000.0,12734000.0,0.19,371112000.0,5.657,35107000.0,2.685,2.844,14.448,149160000.0,150973248.0,0.0,0.0,65605418.0,63214101.0,1687282.0,0.0257,2.74,0.0374,0.03365,0.95313,1300.0,0,2429886.4894795124,0,143.73684210526315
0,Strong Buy,1.14286,7.0,"Aviat Networks, Inc.",AVNW,AVNW,Technology,TX,NasdaqGS,False,False,23.28,291.0,2.855,0.010416627,0.024233159,0.09705759,1.602,98823.0,298035776.0,329198880.0,1.1269242,0.757,0.0030899998,0.32083,0.051149998,0.09449001,0.01518,0.0051700003,-0.011,434606016.0,34.272,139436000.0,22231000.0,1341000.0,0.1,59690000.0,4.664,90921000.0,1.262,1.643,20.658,5721000.0,-9035000.0,0.0,0.0,12802223.0,11526416.0,692727.0,0.0541,5.86,0.0558,0.090909995,0.75774,920.0,0,4401248.910833575,0,232.8
2,Hold,2.0,12.0,"CarGurus, Inc.",CARG,CARG,Consumer Cyclical,MA,NasdaqGS,False,False,34.92,57.25,9.142,0.10296905,-0.0023884086,0.049438097,1.524,1079720.0,3466165760.0,3430143744.0,7.93456,3.732,0.14121,0.86858004,0.22856002,0.24525,0.16951999,0.29245,0.07,919086976.0,8.986,798297984.0,210062000.0,129780000.0,1.25,231232992.0,2.33,195211008.0,2.801,3.179,4.401,272931008.0,160119376.0,0.0,0.0,85043939.0,83241580.0,4309495.0,0.0434,3.85,0.0746,0.01854,1.02889,1282.0,0,44356057.2597137,0,27.936
3,Sell,2.4,11.0,FirstEnergy Corp.,FE,FE,Utilities,OH,NYSE,True,False,46.97,84.0,18.0,0.07482839,0.056521825,0.12830949,0.498,4047046.0,27120662528.0,53689663488.0,2.1103473,3.873,0.09435,0.6946,0.31791002,0.19851999,0.031570002,0.1071,0.03,13863999488.0,24.069,9630000128.0,4407499776.0,1308000000.0,2.27,569000000.0,0.985,25817999360.0,0.435,0.614,22.257,3537999872.0,-1210437504.0,0.03675999,0.75769997,577403931.0,546818845.0,25584267.0,0.044299997,6.7,0.059,0.00166,0.92647004,12294.0,0,1159994579.6827962,0,20.691629955947135
1,Buy,1.55556,8.0,Somnigroup International Inc.,SGI,SGI,Consumer Cyclical,KY,NYSE,False,False,84.25,88.15,0.96,0.69108796,0.008624462,0.22695011,1.312,2170228.0,17683073024.0,24437872640.0,6.224603,4.077,0.04468,0.43313,0.12002,0.10182,0.040560003,0.16455,0.525,5993399808.0,31.905,2595899904.0,719299968.0,267800000.0,1.46,98100000.0,0.467,6844000256.0,0.273,0.825,13.535,678200000.0,527800000.0,0.00658746,0.3836,209888100.0,173017057.0,7826673.0,0.0373,4.05,0.038399998,0.105950005,1.1035501,12000.0,0,505652032.21278167,0,57.705479452054796
1,Buy,1.6,5.0,"The Ensign Group, Inc.",ENSG,ENSG,Healthcare,CA,NasdaqGS,False,False,182.04,182.29,1.913776,0.2323314,0.06588656,0.2435016,0.928,406415.0,10503736320.0,12053573632.0,5.1666,2.612,0.06995,0.16481,0.10622,0.084630005,0.05301,0.17542,0.185,4614837760.0,80.964,760576000.0,490184992.0,322804000.0,5.52,418441984.0,7.304,2039773952.0,1.319,1.412,35.234,462887008.0,30014376.0,0.0013818465,0.0448,57700157.0,55233049.0,2222230.0,0.0385,6.29,0.0529,0.03453,0.96603996,39300.0,0,57892205.02923313,0,32.97826086956522
0,Strong Buy,1.0,1.0,ePlus inc.,PLUS,PLUS,Technology,VA,NasdaqGS,False,False,71.38,106.98,1.375,-0.26767212,-0.0133034345,0.031010477,1.155,177462.0,1900533376.0,1531291008.0,1.8443967,0.706,0.05452,0.26347,0.083129995,0.065510005,0.053850003,0.1142,0.19,2170451968.0,82.183,571843008.0,180432992.0,110913000.0,4.18,480177984.0,18.212,129415000.0,1.773,2.039,38.701,106051000.0,200102256.0,0.0035018912,0.0,26625574.0,25828014.0,831841.0,0.0312,4.22,0.0373,0.02244,0.98195,2182.0,0,3343970.440040309,0,17.076555023923444
3,Sell,2.38889,17.0,Terreno Realty Corporation,TRNO,TRNO,Real Estate,WA,NYSE,False,False,60.98,86.0,11.41,-0.036194086,0.065227285,0.026175216,1.058,716385.0,6299331072.0,6917146112.0,1.5898426,16.238,0.59658,0.74108005,0.58748,0.38957,0.02185,0.06884,0.191,425998016.0,4.254,315700000.0,250264000.0,253056000.0,2.53,128368000.0,1.243,746182976.0,1.624,2.136,38.356,243384992.0,119696376.0,0.032737598,0.7747,103301591.0,101209734.0,5327143.0,0.051599998,7.46,0.0923,0.01979,1.1111,49.0,0,19454139.53488372,0,24.102766798418973
1,Buy,1.63636,11.0,"Merit Medical Systems, Inc.",MMSI,MMSI,Healthcare,UT,NasdaqGS,False,False,81.86,111.45,0.816,-0.14282721,-0.04029223,-0.1290581,0.581,619064.0,4847676928.0,5326410752.0,3.2577205,3.717,0.08314,0.47949,0.19653,0.12295,0.04192,0.08599,0.132,1432816000.0,24.408,687025024.0,281590016.0,119119000.0,1.97,341819008.0,5.772,820553024.0,2.509,4.092,25.128,239956000.0,190721120.0,0.0,0.0,59219117.0,57793121.0,3684261.0,0.0622,4.74,0.0877,0.0232,1.08084,7400.0,0,32654927.730022285,0,41.55329949238579
2,Hold,2.04167,22.0,Procter & Gamble Company (The),PG,PG,Consumer Defensive,OH,NYSE,True,False,151.4,180.43,0.880859,-0.106995404,-0.022277102,-0.062216487,0.364,7191343.0,354349481984.0,382654054400.0,6.92051,4.54,0.18952999,0.51338,0.29015,0.25147,0.10909,0.31242,0.017,84283998208.0,35.864,43270000640.0,24455000064.0,15683000320.0,6.51,9555999744.0,4.08,36525998080.0,0.437,0.704,21.877,17816999936.0,11380124672.0,0.02724599,0.62619996,2340485262.0,2338131796.0,16952900.0,0.0072000003,2.31,0.0072000003,0.0007,0.70149004,109000.0,0,1669607262.4217215,0,23.256528417818743
