recommendationClass,numberOfAnalystOpinions,allTimeHigh,allTimeLow,52WeekChange,fiftyDayAverageChangePercent,twoHundredDayAverageChangePercent,beta,enterpriseValue,priceToBook,enterpriseToRevenue,profitMargins,grossMargins,ebitdaMargins,operatingMargins,returnOnAssets,returnOnEquity,revenueGrowth,revenuePerShare,grossProfits,trailingEps,totalCash,totalCashPerShare,quickRatio,currentRatio,bookValue,operatingCashflow,freeCashflow,trailingAnnualDividendYield,payoutRatio,sharesShort,sharesPercentSharesOut,shortRatio,shortPercentOfFloat,heldPercentInsiders,heldPercentInstitutions,fullTimeEmployees,_debtToEquity,_PER,sector_Basic Materials,sector_Communication Services,sector_Consumer Cyclical,sector_Consumer Defensive,sector_Energy,sector_Financial Services,sector_Healthcare,sector_Industrials,sector_Real Estate,sector_Technology,sector_Utilities,state_AL,state_AR,state_AZ,state_BC,state_CA,state_CO,state_CT,state_DC,state_DE,state_FL,state_GA,state_HI,state_IA,state_ID,state_IL,state_IN,state_KS,state_KY,state_LA,state_MA,state_MD,state_ME,state_MI,state_MN,state_MO,state_MS,state_MT,state_NC,state_ND,state_NE,state_NH,state_NJ,state_NM,state_NSW,state_NV,state_NY,state_OH,state_OK,state_ON,state_OR,state_PA,state_RI,state_SC,state_SD,state_TN,state_TX,state_UNK,state_UT,state_VA,state_VT,state_WA,state_WI,In_SP500_False,In_SP500_True,In_NASDAQ_False,In_NASDAQ_True,has_benefits_0,has_benefits_1
1,0.1703316504325435,1.3994050819019366,-0.6092317206777657,-0.13573975127245494,-0.29794026519937894,-0.3935743365772345,0.1661007536166539,-0.11306820807516535,-0.9398399158341224,-0.35909267043108184,-0.06240891298158912,-1.1037807165067202,-0.5276371096472287,0.1263040722733828,0.15177828727771825,0.13676707483146228,-0.2647707581614964,5.87732820321772,0.2798374907170208,4.2767316192658145,-0.3127373030835957,0.2026124604384057,-1.2556771250106706,-0.5909925384496848,2.17281868702355,-0.2567356470060602,0.059336137631107275,-0.35711671426875685,-0.34963681779657296,-0.91089764618078,0.24588566778066848,1.0156417862854366,0.01480693946312799,-0.4632787639821799,0.7708737192589059,1.0066953206146771,-0.15096466429629488,-0.3904439531421129,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4,-0.8051724614990847,-0.4602729594405214,-0.5319909847785954,0.6038750753733266,0.6527325954337327,1.3253760085738595,0.09128016709579377,-0.3840526694735263,0.7701859955436209,-0.3534877892889967,-0.36003172864794875,-1.6414522292028741,-0.7582272523393578,0.06964032309047834,-1.1112192103543752,-1.2000757590282884,-0.6808837113333898,0.25362855422667596,-0.43641975445959125,-1.1137693291428532,0.3133887418520577,-0.03527650159348513,-0.6131623068265206,-0.6357354809574771,-1.0928635498910855,-0.39080107175749307,-0.37463495217558274,-0.6773160176053347,6.7550713021768365,0.0844858204410152,0.019827663921640735,-0.7527847128230859,1.6480585346386665,-0.573678794051976,0.6621903870260543,-0.5170850334698219,0.8783667278396406,-0.543218311336196,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,-0.1954823915418171,-0.9433906930822964,1.2619873973956839,0.2186160847152684,0.08670000820251515,0.2943237985454409,0.2252612173773342,-0.335942060522586,0.38967908078564584,-0.2423052490827362,0.38599367852381905,0.13597619720900572,0.1824257689257662,0.1985784296568699,0.6580106840523148,0.7707503087221741,-0.05234946038843199,-0.387106389632169,-0.2680205049388328,-0.06173139024983159,0.024425389823846243,-0.43187319397950147,-0.6301267611987098,-0.7170481428262487,-0.6262678560412546,-0.28771842220372446,-0.19297325806226762,-0.5678257889410674,-0.36780105050755363,-0.5078975794316745,-0.7764667460682673,-0.08383205718128948,-0.8045981708970291,-0.5277101810687551,0.606798777491191,0.32022254869018535,0.648396921561441,-0.2762917237766494,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,1.1458357623641717,-0.18029936877953556,0.7496446129032031,-0.46680588153404245,-0.3199942580420936,-0.5842079014537127,-0.46726421135062823,0.05820536637819164,-0.4588213695830785,0.22553074828722827,1.2423313001753256,0.7483848327076327,1.718068323357928,0.26300913289270905,-0.08577070183948972,0.007917193742917767,-0.23858183103878983,-0.5407341404648401,-0.20676739186859358,-0.05642699728062304,-1.4157944831219553,-0.7082018818549586,-1.455711338235312,-1.6550829354084267,0.5056416723935914,-0.000421032664678962,0.25572411778774695,1.3385324866014428,0.3382533598110373,0.04324190932735924,-0.8803312343278207,-0.6403236044352655,-0.8923471958419816,-0.5297825365890836,0.23125978289513385,-0.2837755333009166,0.7157370764737225,-0.15699805956201096,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2,0.9019597343812646,1.6817914104611742,4.321145892523065,0.06516327049221281,0.2586381522252462,-0.7368921960094512,-0.5681850024717887,-0.24378657648014268,1.5920846461237013,0.5015425482025643,0.39649153962958156,1.098182561045613,-0.28673225849289696,0.175929351242292,0.09838609815087108,0.1342730190642746,0.8322543002007678,-0.3933746120580317,-0.3700898195280032,-0.09709401004455497,0.6717924155516825,2.0398932489614365,0.8068925611649787,0.4697632347508693,0.2257469897895818,-0.33311096441175647,-0.23393313344635125,-0.6773160176053347,-0.394869318861172,-0.2918855249962048,0.494345938359782,-1.2065539432240775,0.4107652207188394,-0.5056678541707162,0.4432348460229148,-0.8560591649258202,-1.371135397888001,1.658805556490076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
4,-1.0490484894819918,0.01772029606354889,-0.5432033496671846,0.5770266795129385,-1.6799867502417676,-0.5004977954527393,1.5894319111530193,-0.45644313225664446,-0.25883633193824224,-0.3749350385571797,-0.25992109007629643,0.023578728944249058,-0.7706774277878757,0.08247935915473432,-1.0437834244112842,-0.6844442874877621,-0.4510031288118542,-0.5181134894749004,-0.3796150716731073,-0.5656487223246404,-0.232977889588136,-0.512550582651178,-0.17418811236145834,-0.125323156149769,-1.8587416378431543,-0.41891808633789446,-0.3324612048390545,-0.6773160176053347,-0.394869318861172,0.780578803648651,0.8894381832712334,0.17301080011901226,0.7943476542045383,-0.20508210574489513,-0.10364401775206505,-0.018743380331298853,-0.07690591967241715,-0.543218311336196,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
2,0.4142076784154506,-1.0473956197796463,0.6826818781519063,-1.057708696878988,-0.054284771378817806,-1.2064868921138103,-0.623865438952429,-0.33590871558270885,-0.8822777109663282,-0.2177695959199349,-0.25251332518311737,-0.4641772626221243,0.10611308332926965,0.14124095424745536,-0.23389105520699527,-0.30375277231010933,-0.4160845593149122,-0.5264085622660122,-0.3450236805988001,-0.5603443293554318,-0.7050785380668428,-0.6751713389893792,-0.4899626452307796,-0.964031131195277,-0.3743840251433099,-0.3254287803491102,-0.1341235713973967,2.304851808054698,5.044712903653849,1.220914314415975,0.4719435494461803,-0.17244272483771275,0.40207151135778013,-0.573678794051976,1.174051991938894,0.6016900166674156,0.8402692876899783,-0.543218311336196,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,3.218782000218882,0.9938748302122342,4.321145892523065,1.1733780765436983,0.1147535676142921,0.5984202040612173,0.9160466324652768,1.287314688222592,1.372748047142927,0.13882666857905393,0.1140228817313856,0.28085949060656495,-0.4578113683777092,0.1328440932037248,-0.09597219216967656,0.024099555581181965,0.3492140888264021,-0.28618925971798004,0.3220137507479757,-0.20495000041846143,1.5611181786571995,0.6291322927026473,-0.05941974995800246,0.0482322541396515,0.20678955616912129,0.17832119111504152,-0.6748356711442498,-0.6773160176053347,-0.394869318861172,0.6602973540733085,-0.6176151757889508,-0.07872081186556623,-0.7437698159396797,-0.5112255348843243,0.29845576439924415,0.8842656719680309,0.3888437227303034,1.843712913179557,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0
1,-1.0490484894819918,0.3323410442725082,2.8817946475362666,-0.0837411270726675,0.1291245301010443,0.11107044192478857,0.08432011253571374,-0.32739644168501364,-0.8580194594930876,-0.1166529647035416,0.37981348609865256,0.07676226190390782,0.8980086281992365,0.2409844785870583,0.010547265303962683,-0.03401774392398192,-0.6081366915480937,-0.2078677579497154,-0.3480223834685862,0.38737388114315585,0.8330081514884021,2.0998546177174187,0.2608949324789395,0.0289721061218944,1.215037716338166,-0.2773872310927179,-0.008924518919647198,-0.6773160176053347,-0.394869318861172,-0.9983489953733993,-0.6257614101622491,0.3199948360686974,-0.3927051583511934,-0.48070538994857814,0.8568555721741905,-1.0742129103865743,0.08587895344837171,-0.28838278828499603,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
3,0.4142076784154506,1.932351490284151,0.048871807366375274,-0.41403033841999565,-0.5846720891743606,-0.6453308902465694,-0.12970156518674705,-0.14866997754357875,1.9422675931704503,-0.18345399709084212,0.4883054942198987,-0.4157401397458273,0.11586370617244551,0.228621987666003,2.102780191204101,3.0199825436457775,-0.2764102813271438,1.2677793993276338,-0.2227106677482668,3.6071404134527234,-1.0835567084110866,-0.5370645395514164,-0.6761117035490956,-0.4264456513450636,0.394067592114787,-0.19515665571814172,-0.13681028425458142,-0.2663672156084303,-0.25012531545445515,-0.9701662170901297,-0.21030345712403598,0.17760058984564872,-0.27585993790897667,0.4017412697985518,-0.7013169307168162,0.6182263157325038,-0.08292499925637796,-0.17383936474705083,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1,0.048393636441089974,1.678012800382393,-0.7475175543036997,0.4343584303694407,-1.3861174263037646,-0.9354919125231088,4.011443897378873,1.012321844317544,-0.6451911035265923,7.8470338271286755,2.318031888852164,1.0224337482033308,2.6249306115248134,0.4483571054676818,1.1027692445631128,0.2669799573967748,-0.2967794468670267,-0.6168911662257709,-0.4100410695522801,1.9946049508133352,-1.139425652406093,-0.6972684268994532,-0.8060675442778832,-1.1384569414230743,2.1685841589418344,-0.45226738070330735,1.4427968095271342,-0.6773160176053347,-0.394869318861172,1.2979018120174561,0.6185758903590654,-0.9504216366417721,0.24331077362896433,-0.5626576309797484,-2.012043876583327,-0.544824159249697,-0.1902923296236919,-0.20752690545070746,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
0,0.9019597343812646,1.0325074187669068,-0.7942814628718672,-0.5979750603281239,0.3529266520590682,-0.1490553799646515,-0.6569256981128089,2.152121835129576,-0.2044152012861732,0.000591997962525322,0.4377210425207613,0.6185577812713251,0.5216829366485664,0.21216786465532683,0.09759115032906342,-0.061858366441425686,-0.2764102813271438,-0.2237322410554917,1.3753369527046375,0.30427172462555585,1.2530728539196807,-0.24232161175089764,-0.2140203058977437,-0.26561391975193727,1.3737283709543122,1.277630114973234,1.312920731283281,-0.42372146481394685,-0.2164324445827145,0.39622069673008004,-0.935318316347584,-1.1339271603792078,-0.994804886163005,0.46061500617151896,-0.4165839101447247,1.3752927001877733,0.6326774625857595,0.19134556299311262,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
3,0.5361456924069041,1.0976289315757037,3.5679971094822056,-0.2668301131222929,-0.9235455388444471,-0.8996570447411033,-0.2793427382284677,-0.25806553254151243,0.6886845285293015,-0.15394258209782236,0.22031372542723004,1.3889220142621328,-0.3512797901874387,0.14661429076560945,0.10275813893785937,0.15718353134425433,-0.11927671859090436,-0.45061436774330493,-0.13778496456443878,-0.29335654990527,0.5178188569885066,-0.23438047078321478,-0.6403778161141017,-1.0650135079051044,-0.46245916355402333,-0.1387552908051097,0.14040925348726352,-0.6773160176053347,-0.394869318861172,-0.010237154381798652,-0.6440903967709983,-1.7161891785682533,-0.667670255648181,-0.4856978827930058,-0.07373481875117066,0.23871565050438479,-0.8530894683764081,0.30663537254530787,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,-0.3174204055332706,-0.9465995592500004,0.27592219636030746,-0.0391666014098443,0.36306564359194027,-0.15304734728920033,0.47408316790019517,-0.43007222591105165,-0.6086657230265746,-0.10132533055988013,-0.0806531796613617,0.6737644297544295,0.2997153261452195,0.12918518811707133,-0.2597259783779418,-0.23357120681747073,-0.023250652474313592,-0.6096595643053146,-0.4197242817143738,-0.5179091856017637,-0.447092581876364,-0.6008238452919425,0.5123026774917131,0.10117664040625576,-0.7981894915480513,-0.3978288066386702,-0.3102477916533379,-0.6773160176053347,-0.394869318861172,0.8850749253146354,0.7794640192317064,1.532815803073792,0.7177937889618047,-0.34675586495280325,0.988240383724609,-0.5534781465151309,-0.21159870945794387,3.4102715007648823,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
2,1.1458357623641717,-0.6136437524988605,0.11047714959207211,-0.3011439747890832,-0.6178344593889223,-0.4485760946239479,-1.4155716451615319,4.97170450856036,-0.6715373837813449,-0.24968310283099113,0.3982270731188406,0.6094928418093352,0.7277757273266244,0.22952575940260805,0.2563104414402822,0.27971127106946264,-0.22403242708173066,-0.23523023788057723,6.395379307692446,0.23354648503610895,1.3464225979282458,-0.6230360222015482,-0.8642053663647132,-1.1881917388278382,0.3503438083196483,6.602236707174558,6.322288933538509,2.366327841354809,0.05403654209804523,2.3326201600020062,-0.7561011601350217,0.4543624977232047,-0.8797821676870778,-0.573678794051976,-1.2562548764032309,1.6320270373285979,2.1830665260850566,-0.38748594565387123,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2,1.5116498043385322,0.6795839840342534,0.024488152861328116,0.10716035000362223,-1.0611109068447904,-0.4151198035702103,1.6259721975934394,-0.20850534607915192,0.0010383403516699412,-0.008101287074178181,-0.2738053579903693,1.2424434860458613,-0.8044016894396864,0.09279331176096044,-0.6159832252343956,-0.2943565622104721,0.046586486519570584,-0.5156112050733584,-0.22088911480935644,-0.5744893772733212,0.707610947125349,-0.16325546907266394,0.7194500286818192,0.7237173907455272,0.15196280835211254,-0.2922194861944194,-0.2444537586528747,-0.6773160176053347,-0.394869318861172,-1.2860962488711576,-1.0272689368361887,-1.429717678921377,-0.49660623860824876,-0.2799694984113093,-0.2606247472330403,0.24670426297346856,-0.7232860454590371,-0.543218311336196,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
3,-0.9271104754905383,0.09127936095826719,-0.03241783807589674,0.427609136577812,-0.9720196179079338,-0.5144344662046414,-1.3442310859207114,-0.44362781262421996,-0.8236391593612096,-0.29480811529124806,-0.9283131338665727,0.8826470905759864,0.16405269447746793,0.1296124267607655,-0.07715904090947441,-0.7070647932831852,-0.32587825478114507,-0.44927564558848,-0.39152658132116896,-1.0129858627278916,0.14311768942405326,0.42438896253586744,0.3317238549263101,0.2357550766245098,0.012481952106678003,-0.3887236766402839,-0.29757520486734446,-0.6773160176053347,-0.394869318861172,0.13472979371827642,1.6694401245145452,2.129449880087141,1.7203050710079442,-0.4093033224754436,1.4289896046751709,-0.8829970688868547,-0.3206668152957878,-0.543218311336196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
1,1.1458357623641717,-0.45475750797072256,-0.5467850773399283,0.447476735962807,-0.6205169078724669,0.21074380397324854,2.621259999684883,0.5380851039987038,-0.12447144116045589,-0.25517359864364597,0.2623051698502797,0.43597511648541204,0.33142507688416595,0.2546287040623713,0.266909392432684,0.49083593382544777,-0.2793201621185556,-0.39027177940011964,1.3871835850800671,-0.18373242854162739,0.9496649097465028,-0.5630746534455661,-1.2244671901922488,-1.5841553727357889,-0.5350594222185555,1.1235445761423153,0.48324899047131226,-0.6773160176053347,-0.394869318861172,1.917545642647743,-0.3528625993879281,-0.9284454900464473,-0.4369335810659115,0.13450160565437938,-1.0014875247618362,1.7046187546583422,1.8729741727814375,-0.30223075528847027,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
2,1.0238977483727183,1.6597746189434794,-0.511746437063087,0.06853260649881744,-0.3342327819159862,-0.44279431517929624,-0.25846257454822763,2.4511213510856367,0.3323484428398026,-0.15502924272741028,0.3341816543566691,-0.637967325183103,0.029478022801499276,0.18466581684021194,0.06181969072970694,0.3651181807714126,-0.6255959762965647,1.397935722473841,1.0943318483070805,2.8627572667737957,1.7772801673926903,2.3586897776640674,0.47304698957172026,0.1454481513969924,1.60273176531217,1.9367737460241143,0.6507619034348817,-0.04967521316123696,-0.15944661646983382,-0.18369538897475654,-0.8558925312079256,-0.5267595212921317,-0.9568980367008214,-0.5627518289579452,-0.37396188272599273,1.4881174710232468,1.1543529592460187,-0.14823958499322495,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0
1,-0.8051724614990847,-1.029383422210411,-0.6453604519854421,-0.5289196978706764,0.12541032133776375,-0.6666191089802094,2.3028375035612223,-0.4589926766809543,0.19344133109541006,-0.1511401415267798,-4.975407910478398,-2.110300239344213,-4.42538815346187,-0.35763010598181694,-3.9412716122130926,-3.474422961523581,2.3046539806551594,-0.6323052381392696,-0.4520824124929977,-0.6682003197293382,-0.9747313838435431,-0.6330487651608004,1.937064094273992,1.6141970589182777,-2.288650530164598,-0.4427753823219486,-0.363064878610501,-0.6773160176053347,-0.394869318861172,-0.04227481805862127,-0.03312285950479813,1.3097108752596582,-0.31825060994373194,-0.3660664504831365,-0.599387572349432,-1.625230125057115,0.22523364216516154,-0.543218311336196,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
